,sobol_scram,sobol_unscr,uniform,mpmc
average_cardinality,109.1972972972973,107.0,108.67027027027027,111.0
std_dev_cardinality,2.029909662014209,0.0,4.216368673612265,0.0
average_path_length,478.6318653318032,484.9300391663172,503.98437328066717,474.0852254080173
std_dev_path_length,88.7092097405824,95.86943687043279,105.90086884403584,84.27335695153597
percentage_gain,5.030415483685091,3.780739071395506,0.0,5.932554550852933
misses,30.0,3.0,30.0,3.0
