,sobol_scram,sobol_unscr,uniform,mpmc
average_cardinality,130.0,130.0,130.0,130.0
std_dev_cardinality,0.0,0.0,0.0,0.0
average_path_length,459.4484666978848,459.93413651331764,466.7354924726984,459.4617263498189
std_dev_path_length,74.69686465248199,74.822324824522,75.50714755559285,74.61752642621028
percentage_gain,1.5612752602567248,1.4572185036428562,0.0,1.5584343252629325
misses,10.0,1.0,10.0,1.0
