,sobol_scram,sobol_unscr,uniform,mpmc
average_cardinality,50.105555555555554,49.0,49.94736842105263,51.0
std_dev_cardinality,2.392110231160908,0.0,3.6075994479080724,0.0
average_path_length,630.5735463445036,658.653859594322,698.1048524668452,603.9843005445886
std_dev_path_length,130.92693869537078,120.91233321977482,183.75102180137105,105.47885884718663
percentage_gain,9.673519082944464,5.65115580175642,0.0,13.482294470475212
misses,40.0,4.0,58.0,4.0
